A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
150,31Mar1933,42.854,60.6,20.55,0.0,25.000,3000,0.00,0.00,0.00,0.00,0.00,180.86,180.86,180.86,180.86,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.86,180.86,0.0,0.00,180.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,2871,57.7,6024,6024,2871,6048,46.37,13.70,42.32,180.86,1435.3,3034.9,1435.3,3034.9,0.0,1435.3,3034.9,3010.4,1435.3,0.0,1435.3,0.0,0.0,0.0,0.0,1435.3,0.0,0.0,0.0,0.0,0.0,1435.3,3013.5,300.00,1135.3,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.5,1435.3,0.0,1435.3,3013.5,0.0,0.0,0.0,0.0,0.0,1435.3,3013.5,0.0,1435.3,3013.5,1435.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,29.96,180.86,180.86,180.86,180.86,0.0,3.298,0.00,4.6619,6.343,0.00,81.11,0.0,0.0,81.11,0.0,0.0,81.11,15.29,0.0,12.00,3.298,4.14,39.480,39.480,0.0,0.0,0.00,0.0,339.4,130.50,0.00,0.00,193.07,219.18,59.633,5.042,154.50,0.932,3.371,1.3011,2.070,0.0,146.95,21.630,0.9758,18.63,105.71,192.90,42.77,150.12,10.349,0.0,10.349,237.34,658.6,5.018,5.603,1.4637,4.140,785.2,0.8132,106.53,78.66,599.2,27.23,0.3253,26.909,306.6,31.063,0.00,0.0,275.5,16.935,14.622,0.6505,13.972,100.00,417.1,416.3,52.69,0.3253,53.89,309.4,31.063,31.063,597.8,0.9758,596.8
151,30Apr1933,44.283,380.2,132.73,0.0,25.000,3000,0.00,0.00,0.00,0.00,0.00,232.75,232.75,232.75,232.75,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.75,232.75,0.0,0.00,232.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,2298,493.6,3512,3512,2298,3512,356.12,93.95,243.71,232.75,1473.7,2688.1,1473.7,2688.1,0.0,1473.7,2688.1,2688.1,1473.7,0.0,1473.7,0.0,0.0,0.0,0.0,1473.7,0.0,0.0,0.0,0.0,0.0,824.3,824.3,300.00,524.3,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.3,824.3,0.0,824.3,824.3,0.0,0.0,0.0,0.0,0.0,824.3,824.3,0.0,824.3,824.3,824.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,191.39,232.75,232.75,232.75,232.75,0.0,21.410,0.00,5.2420,0.000,0.00,91.96,0.0,0.0,91.96,0.0,0.0,91.96,417.10,0.0,395.69,21.410,322.97,46.410,46.410,0.0,0.0,0.00,0.0,979.4,402.14,0.00,0.00,791.20,900.19,61.620,7.899,830.67,53.981,49.576,2.5208,47.056,0.0,534.35,33.611,1.5125,115.50,383.73,628.02,77.64,550.38,42.778,0.0,42.778,594.12,1199.8,28.519,26.217,2.6889,23.528,2109.0,1.0083,128.23,641.67,1338.1,69.12,0.6722,68.444,1279.6,6.554,153.29,0.0,1119.7,65.000,55.137,1.5125,53.625,100.00,1656.9,1500.5,112.77,0.8403,175.31,1211.6,6.554,6.554,870.3,2.0167,868.3
152,31May1933,42.854,441.5,128.46,0.0,25.000,3000,0.00,0.00,0.00,0.00,0.00,284.41,284.41,284.41,284.41,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.41,284.41,0.0,0.00,284.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,1991,474.7,3367,3367,1991,3367,355.46,89.04,235.73,284.41,995.5,2087.3,995.5,2087.3,0.0,995.5,2087.3,2087.3,995.5,0.0,995.5,0.0,0.0,0.0,0.0,995.5,0.0,0.0,0.0,0.0,0.0,995.5,1280.1,300.00,695.5,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.1,995.5,0.0,995.5,1280.1,0.0,0.0,0.0,0.0,0.0,995.5,1280.1,0.0,995.5,1280.1,995.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,193.38,284.41,284.41,284.41,284.41,0.0,38.987,0.00,5.6296,0.000,0.00,107.53,0.0,0.0,107.53,0.0,0.0,107.53,434.21,0.0,395.22,38.987,314.62,46.410,46.410,0.0,0.0,0.00,0.0,814.6,390.98,0.00,0.00,695.88,827.54,59.633,8.945,758.96,52.778,51.673,4.0659,47.608,0.0,502.90,38.056,1.6263,97.28,365.93,645.57,128.97,516.60,41.398,0.0,41.398,582.33,1063.2,20.072,20.950,4.3911,16.559,1908.6,0.9758,129.46,577.50,1200.6,61.17,1.1384,60.027,1291.5,3.578,181.41,0.0,1106.5,77.419,65.009,1.1384,63.871,100.00,1624.5,1440.1,90.42,0.6505,151.69,1197.4,3.578,3.578,877.9,1.6263,876.2
153,30Jun1933,44.283,949.2,245.63,0.0,25.000,3000,0.00,0.00,0.00,0.00,0.00,326.46,326.46,326.46,326.46,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.46,326.46,0.0,0.00,326.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,792,1050.1,2178,2178,792,2178,729.89,191.86,544.04,326.46,491.9,1188.6,491.9,1188.6,0.0,491.9,1188.6,1188.6,491.9,0.0,491.9,0.0,0.0,0.0,0.0,491.9,0.0,0.0,0.0,0.0,0.0,300.0,989.6,300.00,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.6,300.0,0.0,300.0,989.6,0.0,0.0,0.0,0.0,0.0,300.0,989.6,0.0,300.0,989.6,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,242.05,326.46,326.46,326.46,326.46,0.0,41.859,0.00,5.7608,0.000,0.00,112.24,0.0,0.0,112.24,0.0,0.0,112.24,629.36,0.0,587.50,41.859,496.22,45.362,45.362,0.0,0.0,0.00,0.0,916.0,400.80,0.00,0.00,778.19,954.00,61.620,14.285,878.09,63.537,58.804,3.1931,55.611,0.0,594.72,60.332,2.5208,124.06,407.81,767.00,102.68,664.31,66.306,0.0,66.306,682.85,1360.3,23.333,22.779,3.5292,19.250,2486.4,1.1764,158.64,680.17,1646.5,99.23,0.8403,98.389,1591.7,18.822,227.23,0.0,1345.7,87.500,74.036,1.8486,72.188,94.57,1997.5,1767.2,148.56,1.0083,160.87,1456.8,18.822,18.822,1281.4,2.6889,1278.7
154,31Jul1933,0.000,1130.9,278.87,0.0,25.000,3000,200.00,200.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,200.00,200.00,0.00,0.00,0.0,0.000,0.00,200.00,0.0,0.0,0.0,200.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.51,0.00,0.0,0.00,340.51,0.00,340.51,540.51,540.51,540.51,540.51,540.51,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,3462,1185.8,2899,2899,2899,2899,357.54,233.70,730.26,340.51,2200.1,2200.1,2200.1,2200.1,0.0,2200.1,2200.1,2200.1,2200.1,0.0,2200.1,0.0,0.0,0.0,0.0,2200.1,0.0,0.0,0.0,0.0,0.0,1262.1,698.9,300.00,398.9,314.3,314.3,0.0,0.0,0.0000,0.0,0.0,0.0,314.3,314.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.3,0.0,698.9,698.9,0.0,698.9,698.9,0.0,0.0,0.0,0.0,0.0,698.9,698.9,0.0,698.9,698.9,1262.1,0.0,0.0,0.0,0.0,0.0,0.0,248.9,0.0,248.9,0.0,248.9,0.00,248.95,269.65,340.51,340.51,340.51,340.51,0.0,45.160,0.00,6.0793,0.000,0.00,114.80,0.0,0.0,114.80,0.0,0.0,114.80,743.77,0.0,698.61,45.160,554.73,36.915,36.915,0.0,0.0,0.00,0.0,914.7,429.20,0.00,0.00,800.88,979.00,59.633,12.685,906.69,68.817,63.280,3.2527,60.027,0.0,621.16,53.507,2.2769,126.26,439.11,860.83,103.27,757.56,66.237,0.0,66.237,785.86,1558.9,25.090,24.277,3.5780,20.699,2791.6,1.1384,147.67,718.25,1924.5,100.17,0.8132,99.355,1657.5,45.000,228.90,0.0,1383.6,91.935,77.798,1.9516,75.847,62.28,2057.7,1825.8,156.94,1.1384,169.66,1498.1,45.000,45.000,1296.3,2.9274,1293.4
155,31Aug1933,0.000,702.2,213.63,0.0,25.000,2250,320.00,320.00,320.00,320.00,320.00,0.00,0.00,0.00,0.00,320.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,70.00,70.00,0.00,0.00,0.0,0.000,0.00,70.00,0.0,0.0,0.0,70.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80,0.00,0.0,44.80,0.00,0.00,44.80,364.80,364.80,364.80,364.80,364.80,0,250.00,250.00,0.00,0.00,0.0,250.00,0.00,0.0,0.0,0.0,250.00,1576,756.9,1540,1540,1540,1540,217.60,141.66,409.69,44.80,1123.5,1123.5,1123.5,1123.5,0.0,1123.5,1123.5,1123.5,1123.5,0.0,1123.5,0.0,0.0,0.0,0.0,1123.5,0.0,0.0,0.0,0.0,0.0,452.5,416.8,300.00,116.8,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.8,416.8,0.0,416.8,416.8,0.0,0.0,0.0,0.0,0.0,416.8,416.8,0.0,416.8,416.8,452.5,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,35.7,0.0,35.7,0.00,35.69,220.62,330.77,330.77,330.77,330.77,0.0,36.703,0.00,5.0524,0.000,0.00,115.88,0.0,0.0,115.88,0.0,0.0,115.88,579.63,0.0,542.92,36.703,382.93,37.580,37.580,0.0,0.0,0.00,0.0,881.5,418.67,0.00,0.00,767.57,904.89,59.633,13.499,831.76,50.609,53.462,5.8548,47.608,0.0,557.32,56.922,2.4395,107.63,390.32,843.72,186.22,657.51,49.677,0.0,49.677,719.28,1305.4,20.072,22.902,6.3427,16.559,2380.9,1.3011,163.61,573.36,1642.6,69.93,1.6263,68.306,1361.7,45.000,200.04,0.0,1116.6,70.161,59.835,1.9516,57.883,50.38,1709.5,1506.6,155.48,0.9758,141.71,1208.4,45.000,45.000,1042.7,2.7648,1039.9
156,30Sep1933,0.000,398.1,138.34,0.0,25.000,2250,163.55,163.55,163.55,163.55,163.55,0.00,0.00,0.00,0.00,163.55,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,163.55,163.55,163.55,163.55,163.55,0,163.55,163.55,0.00,0.00,0.0,163.55,0.00,0.0,0.0,0.0,163.55,4027,390.3,4073,4073,4027,4027,141.59,74.95,213.86,0.00,2826.1,2826.1,2826.1,2826.1,0.0,2826.1,2826.1,2871.6,2826.1,0.0,2826.1,0.0,0.0,0.0,0.0,2826.1,0.0,0.0,0.0,0.0,0.0,1201.1,1201.1,300.00,901.1,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201.1,1201.1,0.0,1201.1,1201.1,0.0,0.0,0.0,0.0,0.0,1201.1,1201.1,0.0,1201.1,1201.1,1201.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,160.43,301.51,301.51,301.51,301.51,0.0,20.951,0.00,3.8127,0.000,0.00,117.03,0.0,0.0,117.03,0.0,0.0,117.03,307.33,0.0,286.37,20.951,156.14,37.605,37.605,0.0,0.0,0.00,0.0,551.9,325.72,0.00,0.00,481.16,566.27,61.620,10.083,494.56,28.611,32.007,4.2014,27.806,0.0,401.64,42.854,1.8486,68.44,288.50,547.34,131.08,416.26,29.944,0.0,29.944,486.31,683.6,12.963,15.232,4.5375,10.694,1422.1,1.1764,152.26,344.36,924.3,37.54,1.1764,36.361,669.6,17.982,104.69,0.0,546.9,40.000,35.353,2.3528,33.000,28.26,959.8,852.1,178.31,1.1764,82.50,590.1,17.982,17.982,444.6,3.1931,441.4
157,31Oct1933,42.854,259.0,99.23,0.0,0.000,2250,215.48,215.48,215.48,215.48,215.48,0.00,0.00,0.00,0.00,215.48,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,215.48,215.48,215.48,215.48,215.48,0,215.48,215.48,0.00,0.00,0.0,215.48,0.00,0.0,0.0,0.0,215.48,3805,276.7,3805,3805,3805,3805,8.74,56.77,149.99,0.00,2714.3,2714.3,2714.3,2714.3,0.0,2714.3,2714.3,2714.3,2714.3,0.0,2714.3,0.0,0.0,0.0,0.0,2714.3,0.0,0.0,0.0,0.0,0.0,1090.5,1090.5,300.00,790.5,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.5,1090.5,0.0,1090.5,1090.5,0.0,0.0,0.0,0.0,0.0,1090.5,1090.5,0.0,1090.5,1090.5,1090.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,43.58,254.71,254.71,254.71,254.71,0.0,5.497,0.00,2.4602,0.000,0.00,110.78,0.0,0.0,110.78,0.0,0.0,110.78,23.48,0.0,17.98,5.497,12.42,36.440,36.440,0.0,0.0,0.00,0.0,261.9,153.85,0.00,0.00,362.61,425.56,59.633,8.132,357.80,6.882,10.882,2.6022,8.280,0.0,211.45,34.641,1.4637,28.98,146.37,320.23,76.28,243.95,12.419,0.0,12.419,274.09,264.3,5.018,6.905,2.7648,4.140,872.2,1.1384,147.51,105.56,618.0,15.14,0.6505,14.489,192.6,9.108,0.00,0.0,183.5,7.258,7.452,1.4637,5.988,81.88,340.6,337.7,113.03,0.8132,27.94,195.9,9.108,9.108,173.8,2.1142,171.7
158,30Nov1933,0.000,229.7,69.15,0.0,0.000,2625,209.97,209.97,209.97,209.97,209.97,14.66,14.66,14.66,14.66,209.97,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,195.31,195.31,195.31,195.31,195.31,0,209.97,209.97,14.66,0.00,0.0,209.97,0.00,0.0,0.0,0.0,195.31,5184,214.9,5228,5228,5184,5184,0.00,1.58,136.93,0.00,2951.7,2951.7,2951.7,2951.7,0.0,2951.7,2951.7,2995.9,2951.7,0.0,2951.7,0.0,0.0,0.0,0.0,2951.7,0.0,0.0,0.0,0.0,0.0,2232.6,2232.6,300.00,1932.6,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.6,2232.6,0.0,2232.6,2232.6,0.0,0.0,0.0,0.0,0.0,2232.6,2232.6,0.0,2232.6,2232.6,2232.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,22.52,209.97,209.97,209.97,209.97,0.0,0.175,0.00,3.3892,0.000,0.00,97.87,0.0,0.0,97.87,0.0,0.0,97.87,12.24,0.0,12.06,0.175,4.28,39.324,39.324,0.0,0.0,0.00,0.0,231.9,97.36,0.00,0.00,169.61,163.53,61.620,5.882,96.03,0.000,0.000,0.0000,0.000,0.0,109.89,24.704,1.0083,8.56,75.62,90.36,45.54,44.81,4.278,0.0,4.278,159.25,164.8,0.000,1.513,1.5125,0.000,264.0,1.0083,126.88,12.83,123.2,2.48,0.3361,2.139,31.7,13.276,0.00,0.0,18.4,0.000,1.344,1.3444,0.000,0.00,138.7,138.7,111.25,0.6722,6.19,20.6,13.276,13.276,35.0,2.0167,33.0
159,31Dec1933,42.854,101.9,20.39,0.0,0.000,2625,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,192.05,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,192.05,192.05,192.05,0.00,0.0,0.00,192.05,0.0,0.0,0.0,0.00,5202,128.3,7174,7174,5202,7224,38.17,19.46,75.63,0.00,2103.4,2103.4,2103.4,2103.4,0.0,2103.4,2103.4,2053.5,2103.4,0.0,2103.4,0.0,0.0,0.0,0.0,2103.4,0.0,0.0,0.0,0.0,0.0,3098.2,5120.3,300.00,2798.2,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.3,3098.2,0.0,3098.2,5120.3,0.0,0.0,0.0,0.0,0.0,3098.2,5120.3,0.0,3098.2,5120.3,3098.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,192.05,192.05,192.05,192.05,0.0,0.000,0.00,4.5697,0.000,0.00,85.44,0.0,0.0,85.44,0.0,0.0,85.44,10.00,0.0,10.00,0.000,0.00,37.343,37.343,0.0,0.0,0.00,0.0,106.7,0.00,0.00,0.00,49.64,63.70,59.633,4.066,0.00,0.000,0.000,0.0000,0.000,0.0,18.38,17.565,0.8132,0.00,0.00,57.74,57.74,0.00,0.000,0.0,0.000,88.12,16.4,0.000,1.952,1.9516,0.000,100.8,0.8132,100.02,0.00,0.0,0.49,0.4879,0.000,18.2,18.215,0.00,0.0,0.0,0.000,1.138,1.1384,0.000,0.00,94.7,94.7,94.00,0.6505,0.00,0.0,18.215,18.215,1.8,1.7890,0.0
160,31Jan1934,42.854,0.0,3.04,0.0,0.000,4500,186.95,186.95,186.95,186.95,186.95,186.95,186.95,186.95,186.95,186.95,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,186.95,186.95,186.95,0.00,0.0,0.00,186.95,0.0,0.0,0.0,0.00,6431,9.7,11956,11956,6431,11956,0.00,0.00,0.00,0.00,3215.6,4600.0,3215.6,4600.0,0.0,3215.6,4600.0,4600.0,3215.6,0.0,3215.6,0.0,0.0,0.0,0.0,3215.6,0.0,0.0,0.0,0.0,0.0,3215.6,7355.8,300.00,2915.6,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7355.8,3215.6,0.0,3215.6,7355.8,0.0,0.0,0.0,0.0,0.0,3215.6,7355.8,0.0,3215.6,7355.8,3215.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,186.95,186.95,186.95,186.95,0.0,0.000,0.00,5.4099,0.000,0.00,72.15,0.0,0.0,72.15,0.0,0.0,72.15,10.00,0.0,10.00,0.000,0.00,36.440,36.440,0.0,0.0,0.00,0.0,105.0,0.00,0.00,0.00,49.64,63.86,59.633,4.228,0.00,0.000,0.000,0.0000,0.000,0.0,18.54,17.727,0.8132,0.00,0.00,60.34,60.34,0.00,0.000,0.0,0.000,117.65,97.7,0.000,2.114,2.1142,0.000,88.6,0.6505,87.99,0.00,0.0,0.49,0.4879,0.000,10.1,10.083,0.00,0.0,0.0,0.000,0.976,0.9758,0.000,0.00,79.2,79.2,78.72,0.4879,0.00,0.0,10.083,10.083,1.5,1.4637,0.0
